  -3.8493096416    0.1570856319    0.4872064553
  -3.1467797875   -0.6801568456    0.4872064553
  -3.1467797875    2.0872705423   -0.5510906458
  -3.8493096416    1.2500280649   -0.5510906458
  -3.8493096416    0.1570856319   -0.5510906458
  -3.1467797875   -0.6801568456   -0.5510906458
  -3.1467797875    1.2839825731   -1.3910906458
  -3.1467797875    0.1231311236   -1.3910906458
  -0.3057284485    1.3640052865    2.4752978864
   0.2149320385    2.2658157034    2.2376231694
  -0.8263889354    2.2658157034    2.2376231694
  -1.3470494224    1.3640052865    2.2376231694
   0.4737544366    3.0708347219   -1.4210776381
   0.2149320385    2.2658157034   -2.0870273966
  -0.8263889354    2.2658157034   -2.0870273966
  -0.3057284485    1.3640052865   -2.3247021136
   1.0088657318    0.9331003898    2.4908796662
   2.0501867056    0.9331003898    2.2532049491
   1.5295262187    1.8349108066    2.2532049491
   0.4882052448    0.0312899729    2.2532049491
   2.8852612897    0.9331003898   -1.4054958583
   2.0501867056    0.9331003898   -2.0714456168
   1.5295262187    1.8349108066   -2.0714456168
   1.0088657318    0.9331003898   -2.3091203338
   1.2533360875   -0.4280738412    2.4137723684
   2.2946570614   -0.4280738412    2.1760976514
   0.2120151136   -0.4280738412    2.1760976514
   1.7739965745   -1.3298842581    2.1760976514
   2.0328189726   -2.1349032766    1.5101478929
   2.8318604796    0.5863821871   -1.4826031560
   2.2946570614   -0.4280738412   -2.1485529145
   1.7739965745    0.4737365757   -2.1485529145
   1.7739965745   -1.3298842581   -2.1485529145
   1.2533360875   -0.4280738412   -2.3862276316
   0.2999221848   -1.3381006290    2.3261318319
  -0.2207383021   -2.2399110458    2.0884571148
   0.8205826717   -2.2399110458    2.0884571148
   0.0328832544   -3.1953971856    1.4225073563
   1.0794050699   -3.0449300644    1.4225073563
   1.8784465769   -2.3525566573    1.4225073563
  -0.2207383021   -3.6192632704    0.4601820733
   0.8205826717   -3.6192632704    0.4601820733
   1.7587804507   -3.1674510327    0.4601820733
  -0.2207383021   -3.6192632704   -0.6079184096
   0.8205826717   -3.6192632704   -0.6079184096
   1.7587804507   -3.1674510327   -0.6079184096
   0.0328832544   -3.1953971856   -1.5702436926
   1.0794050699   -3.0449300644   -1.5702436926
   1.8784465769   -2.3525566573   -1.5702436926
   1.3412431587   -1.3381006290   -2.2361934511
  -0.2207383021   -2.2399110458   -2.2361934511
   0.8205826717   -2.2399110458   -2.2361934511
   0.2999221848   -1.3381006290   -2.4738681681
  -0.9519093152   -0.9167391352    2.3119872615
  -1.9932302891   -0.9167391352    2.0743125445
  -1.4725698021   -1.8185495520    2.0743125445
  -1.2189482455   -2.7740356919    1.4083627860
  -0.4312488282   -0.0149287183   -2.2503380214
  -1.9932302891   -0.9167391352   -2.2503380214
  -1.4725698021   -1.8185495520   -2.2503380214
  -0.9519093152   -0.9167391352   -2.4880127385
  -1.3118899103    0.4188394240    2.3837540638
  -1.8325503972    1.3206498409    2.1460793468
  -2.3532108842    0.4188394240    2.1460793468
  -1.8325503972   -0.4829709929    2.1460793468
  -0.2705689364    0.4188394240   -2.1785712191
  -1.8325503972    1.3206498409   -2.1785712191
  -2.3532108842    0.4188394240   -2.1785712191
  -1.3118899103    0.4188394240   -2.4162459362
  -0.0607044823    3.2437327074    1.7959429583
  -1.0207044823    3.2437327074    1.7959429583
   0.8045037146    3.3896992838    1.0931741830
  -0.0268806731    3.9937353986    1.0931741830
  -1.0545282916    3.9937353986    1.0931741830
  -1.8859126792    3.3896992838    1.0931741830
   0.4192955177    4.0751170950    0.1331741830
  -0.5407044823    4.3323483198    0.1331741830
  -1.5007044823    4.0751170950    0.1331741830
  -2.2034732576    3.3723483198    0.1331741830
   0.8045037146    3.3896992838   -0.8268258170
  -0.0268806731    3.9937353986   -0.8268258170
  -1.0545282916    3.9937353986   -0.8268258170
  -1.8859126792    3.3896992838   -0.8268258170
  -0.0607044823    3.2437327074   -1.5295945922
  -1.0207044823    3.2437327074   -1.5295945922
   2.7852315257    1.6282883849    1.8234477741
   2.3052315257    2.4596727725    1.8234477741
   3.4880003010    1.6282883849    1.1206789989
   3.1704397226    2.6056393490    1.1206789989
   2.3390553350    3.2096754637    1.1206789989
   1.3114077164    3.2096754637    1.1206789989
   3.1704397226    0.6509374208    1.1206789989
   3.7452315257    1.6282883849    0.1606789989
   3.4880003010    2.5882883849    0.1606789989
   2.7852315257    3.2910571602    0.1606789989
   1.8252315257    3.5482883849    0.1606789989
   3.4880003010    1.6282883849   -0.7993210011
   3.1704397226    2.6056393490   -0.7993210011
   2.3390553350    3.2096754637   -0.7993210011
   1.3114077164    3.2096754637   -0.7993210011
   2.7852315257    1.6282883849   -1.5020897764
   2.3052315257    2.4596727725   -1.5020897764
   3.2241860040   -0.7988068279    1.6860503444
   2.7441860040   -1.6301912155    1.6860503444
   3.9269547793   -0.7988068279    0.9832815691
   3.6093942009    0.1785441362    0.9832815691
   2.7780098133   -2.3801939067    0.9832815691
   3.6093942009   -1.7761577920    0.9832815691
   4.1841860040   -0.7988068279    0.0232815691
   3.9269547793    0.1611931721    0.0232815691
   2.2641860040   -2.7188068279    0.0232815691
   3.2241860040   -2.4615756032    0.0232815691
   3.9269547793   -1.7588068279    0.0232815691
   3.9269547793   -0.7988068279   -0.9367184309
   3.6093942009    0.1785441362   -0.9367184309
   2.7780098133   -2.3801939067   -0.9367184309
   3.6093942009   -1.7761577920   -0.9367184309
   3.2241860040   -0.7988068279   -1.6394872062
   2.7441860040   -1.6301912155   -1.6394872062
  -2.6687683203   -1.6791831943    1.5026836177
  -2.1887683203   -2.5105675819    1.5026836177
  -3.3715370956   -1.6791831943    0.7999148424
  -3.0539765172   -2.6565341583    0.7999148424
  -2.2225921296   -3.2605702731    0.7999148424
  -1.1949445111   -3.2605702731    0.7999148424
  -3.6287683203   -1.6791831943   -0.1600851576
  -3.3715370956   -2.6391831943   -0.1600851576
  -2.6687683203   -3.3419519695   -0.1600851576
  -1.7087683203   -3.5991831943   -0.1600851576
  -3.3715370956   -1.6791831943   -1.1200851576
  -3.0539765172   -2.6565341583   -1.1200851576
  -2.2225921296   -3.2605702731   -1.1200851576
  -1.1949445111   -3.2605702731   -1.1200851576
  -2.6687683203   -1.6791831943   -1.8228539329
  -2.1887683203   -2.5105675819   -1.8228539329
  -2.8278923138    1.5349412360    1.6308266800
  -3.3078923138    0.7035568484    1.6308266800
  -2.8617161231    2.2849439272    0.9280579047
  -3.6931005107    1.6809078124    0.9280579047
  -4.0106610891    0.7035568484    0.9280579047
  -3.6931005107   -0.2737941157    0.9280579047
  -3.3078923138    2.3663256236   -0.0319420953
  -4.0106610891    1.6635568484   -0.0319420953
  -4.2678923138    0.7035568484   -0.0319420953
  -4.0106610891   -0.2564431516   -0.0319420953
  -2.8617161231    2.2849439272   -0.9919420953
  -3.6931005107    1.6809078124   -0.9919420953
  -4.0106610891    0.7035568484   -0.9919420953
  -3.6931005107   -0.2737941157   -0.9919420953
  -2.8278923138    1.5349412360   -1.6947108705
  -3.3078923138    0.7035568484   -1.6947108705
  -0.3057284485    1.3640052865    2.7752978864
   0.2108941852    2.2588219364    2.5697726242
  -0.8223510822    2.2588219364    2.5697726242
  -1.3389737159    1.3640052865    2.5697726242
   0.4873770378    3.1006640577    1.9844861956
   0.4873770378    3.1006640577   -1.8338904228
  -1.5559809059    2.8068735385   -1.8338904228
   0.2108941852    2.2588219364   -2.4191768514
  -0.8223510822    2.2588219364   -2.4191768514
  -0.3057284485    1.3640052865   -2.6247021136
   1.0088657318    0.9331003898    2.7908796662
   2.0421109991    0.9331003898    2.5853544039
   1.5254883654    1.8279170397    2.5853544039
   0.4922430981    0.0382837399    2.5853544039
   2.9180540410    0.9331003898    2.0000679754
   2.9180540410    0.9331003898   -1.8183086430
   1.8019712180    2.6697591610   -1.8183086430
   2.0421109991    0.9331003898   -2.4035950716
   1.5254883654    1.8279170397   -2.4035950716
   1.0088657318    0.9331003898   -2.6091203338
   1.2533360875   -0.4280738412    2.7137723684
   2.2865813549   -0.4280738412    2.5082471062
   0.2200908201   -0.4280738412    2.5082471062
   1.7699587212   -1.3228904911    2.5082471062
   2.0464415738   -2.1647326124    1.9229606776
   3.5007801680    0.6542381851   -1.0194728989
   2.8594474975    0.6041112869   -1.8954159408
   2.2865813549   -0.4280738412   -2.4807023693
   1.7699587212    0.4667428087   -2.4807023693
   1.7699587212   -1.3228904911   -2.4807023693
   1.2533360875   -0.4280738412   -2.6862276316
   0.2999221848   -1.3381006290    2.6261318319
  -0.2167004489   -2.2329172789    2.4206065696
   0.8165448185   -2.2329172789    2.4206065696
   0.0282163593   -3.2278561540    1.8353201411
   1.0930276711   -3.0747594002    1.8353201411
   1.9060335948   -2.3702857571    1.8353201411
  -0.2551506636   -3.7700336771    0.9593770992
   0.8549950332   -3.7700336771    0.9593770992
   1.8552017448   -3.2883595112    0.9593770992
  -0.7333230826   -3.8325753667   -0.0738681681
   0.2999221848   -4.0381006290   -0.0738681681
   1.3331674522   -3.8325753667   -0.0738681681
   2.2091104940   -3.2472889382   -0.0738681681
  -0.2551506636   -3.7700336771   -1.1071134355
   0.8549950332   -3.7700336771   -1.1071134355
   1.8552017448   -3.2883595112   -1.1071134355
   0.0282163593   -3.2278561540   -1.9830564774
   1.0930276711   -3.0747594002   -1.9830564774
   1.9060335948   -2.3702857571   -1.9830564774
   1.3331674522   -1.3381006290   -2.5683429059
  -0.2167004489   -2.2329172789   -2.5683429059
   0.8165448185   -2.2329172789   -2.5683429059
   0.2999221848   -1.3381006290   -2.7738681681
  -0.9519093152   -0.9167391352    2.6119872615
  -1.9851545826   -0.9167391352    2.4064619993
  -1.4685319489   -1.8115557851    2.4064619993
  -2.7837620832   -1.4546196390    1.8211755708
  -1.2236151406   -2.8064946602    1.8211755708
  -1.2236151406   -2.8064946602   -1.9972010477
  -0.4352866815   -0.0219224853   -2.5824874762
  -1.9851545826   -0.9167391352   -2.5824874762
  -1.4685319489   -1.8115557851   -2.5824874762
  -0.9519093152   -0.9167391352   -2.7880127385
  -1.3118899103    0.4188394240    2.6837540638
  -1.8285125440    1.3136560739    2.4782288016
  -2.3451351777    0.4188394240    2.4782288016
  -1.8285125440   -0.4759772259    2.4782288016
  -2.5621423677    1.8617076760    1.8929423730
  -3.1437426783   -0.1190410799    1.8929423730
  -2.5621423677    1.8617076760   -1.9254342454
  -3.1437426783   -0.1190410799   -1.9254342454
  -0.2786446429    0.4188394240   -2.5107206739
  -1.8285125440    1.3136560739   -2.5107206739
  -2.3451351777    0.4188394240   -2.5107206739
  -1.3118899103    0.4188394240   -2.7162459362
  -0.0007044823    3.3476557558    2.0037890552
  -1.0807044823    3.3476557558    2.0037890552
   1.0329568874    3.4236790734    1.2131741830
   0.2363770191    4.1139194585    1.2131741830
  -0.8069207353    4.2639230297    1.2131741830
  -1.7656967105    3.8260647132    1.2131741830
  -2.3355463085    2.9393614306    1.2131741830
   0.6863153706    4.1899934701    0.1331741830
  -0.2803452530    4.5565994878    0.1331741830
  -1.3066510383    4.4319834040    0.1331741830
  -2.1574876984    3.8446932616    0.1331741830
  -2.6379388080    2.9292701546    0.1331741830
   0.2363770191    4.1139194585   -0.9468258170
  -0.8069207353    4.2639230297   -0.9468258170
  -1.7656967105    3.8260647132   -0.9468258170
  -2.3355463085    2.9393614306   -0.9468258170
  -0.0007044823    3.3476557558   -1.7374406891
  -1.0807044823    3.3476557558   -1.7374406891
   2.9052315257    1.6282883849    2.0312938710
   2.3652315257    2.5635958210    2.0312938710
   3.6958463979    1.6282883849    1.2406789989
   3.3988928955    2.6396191385    1.2406789989
   2.6023130271    3.3298595236    1.2406789989
   1.5590152727    3.4798630949    1.2406789989
   3.9852315257    1.6282883849    0.1606789989
   3.7378165411    2.6320904365    0.1606789989
   3.0522513786    3.4059335352    0.1606789989
   2.0855907551    3.7725395530    0.1606789989
   3.6958463979    1.6282883849   -0.9193210011
   3.3988928955    2.6396191385   -0.9193210011
   2.6023130271    3.3298595236   -0.9193210011
   1.5590152727    3.4798630949   -0.9193210011
   2.9052315257    1.6282883849   -1.7099358733
   2.3652315257    2.5635958210   -1.7099358733
   3.3441860040   -0.7988068279    1.8938964413
   2.8041860040   -1.7341142640    1.8938964413
   4.1348008762   -0.7988068279    1.1032815691
   3.8378473738    0.2125239257    1.1032815691
   3.0412675055   -2.5003779666    1.1032815691
   3.8378473738   -1.8101375815    1.1032815691
   4.4241860040   -0.7988068279    0.0232815691
   4.1767710194    0.2049952237    0.0232815691
   2.5245452334   -2.9430579960    0.0232815691
   3.4912058569   -2.5764519782    0.0232815691
   4.1767710194   -1.8026088795    0.0232815691
   4.1348008762   -0.7988068279   -1.0567184309
   3.8378473738    0.2125239257   -1.0567184309
   3.0412675055   -2.5003779666   -1.0567184309
   3.8378473738   -1.8101375815   -1.0567184309
   3.3441860040   -0.7988068279   -1.8473333031
   2.8041860040   -1.7341142640   -1.8473333031
  -2.2487683203   -2.6144906303    1.7105297146
  -3.5036101465   -1.1521700835    0.9199148424
  -3.5036101465   -2.2061963051    0.9199148424
  -2.9337605485   -3.0928995877    0.9199148424
  -1.9749845733   -3.5307579042    0.9199148424
  -3.8060026460   -1.1622613594   -0.1600851576
  -3.8060026460   -2.1961050291   -0.1600851576
  -3.3255515364   -3.1115281361   -0.1600851576
  -2.4747148763   -3.6988182785   -0.1600851576
  -1.4484090910   -3.8234343623   -0.1600851576
  -3.5036101465   -1.1521700835   -1.2400851576
  -3.5036101465   -2.2061963051   -1.2400851576
  -2.9337605485   -3.0928995877   -1.2400851576
  -1.9749845733   -3.5307579042   -1.2400851576
  -2.7887683203   -1.6791831943   -2.0307000298
  -2.2487683203   -2.6144906303   -2.0307000298
  -2.8878923138    1.6388642845    1.8386727769
  -3.4278923138    0.7035568484    1.8386727769
  -2.6141085668    2.5551315583    1.0480579047
  -3.5728845420    2.1172732418    1.0480579047
  -4.1427341400    1.2305699592    1.0480579047
  -4.1427341400    0.1765437376    1.0480579047
  -3.5728845420   -0.7101595451    1.0480579047
  -3.1138388699    2.7231919326   -0.0319420953
  -3.9646755299    2.1359017902   -0.0319420953
  -4.4451266395    1.2204786832   -0.0319420953
  -4.4451266395    0.1866350135   -0.0319420953
  -3.9646755299   -0.7287880934   -0.0319420953
  -2.6141085668    2.5551315583   -1.1119420953
  -3.5728845420    2.1172732418   -1.1119420953
  -4.1427341400    1.2305699592   -1.1119420953
  -4.1427341400    0.1765437376   -1.1119420953
  -3.5728845420   -0.7101595451   -1.1119420953
  -2.8878923138    1.6388642845   -1.9025569674
  -3.4278923138    0.7035568484   -1.9025569674
  -0.3057284485    1.3640052865    3.0752978864
   0.2073017665    2.2525996847    2.8943757488
  -0.8187586635    2.2525996847    2.8943757488
  -1.3317888785    1.3640052865    2.8943757488
   0.4953424212    3.1181058144    2.3734312158
  -0.5801630926    3.2727401624    2.3734312158
  -1.5685375460    2.8213646737    2.3734312158
  -2.4076162562    2.8911161679    1.5752978864
  -2.4076162562    2.8911161679   -1.4247021136
   0.4953424212    3.1181058144   -2.2228354430
  -0.5801630926    3.2727401624   -2.2228354430
  -1.5685375460    2.8213646737   -2.2228354430
   0.2073017665    2.2525996847   -2.7437799760
  -0.8187586635    2.2525996847   -2.7437799760
  -0.3057284485    1.3640052865   -2.9247021136
   1.0088657318    0.9331003898    3.0908796662
   2.0349261617    0.9331003898    2.9099575285
   1.5218959467    1.8216947880    2.9099575285
   0.4958355168    0.0445059916    2.9099575285
   2.9372285608    0.9331003898    2.3890129955
   1.8099366015    2.6872009177    2.3890129955
   3.6069419431    0.9331003898   -1.4091203338
   2.9372285608    0.9331003898   -2.2072536632
   2.6311077743    1.9756520460   -2.2072536632
   1.8099366015    2.6872009177   -2.2072536632
   2.0349261617    0.9331003898   -2.7281981962
   1.5218959467    1.8216947880   -2.7281981962
   1.0088657318    0.9331003898   -2.9091203338
   1.2533360875   -0.4280738412    3.0137723684
   2.2793965175   -0.4280738412    2.8328502308
   0.2272756575   -0.4280738412    2.8328502308
   1.7663663025   -1.3166682394    2.8328502308
   3.1816989166   -0.4280738412    2.3119056978
   2.0544069572   -2.1821743692    2.3119056978
   2.8755781300   -1.4706254975    2.3119056978
   3.6267968090    0.6286589554   -1.4862276316
   3.1816989166   -0.4280738412   -2.2843609609
   2.8755781300    0.6144778150   -2.2843609609
   2.8755781300   -1.4706254975   -2.2843609609
   2.2793965175   -0.4280738412   -2.8053054939
   1.7663663025    0.4605205570   -2.8053054939
   1.7663663025   -1.3166682394   -2.8053054939
   1.2533360875   -0.4280738412   -2.9862276316
   0.2999221848   -1.3381006290    2.9261318319
  -0.2131080302   -2.2266950271    2.7452096942
   0.8129523998   -2.2266950271    2.7452096942
   0.0254875406   -3.2468355049    2.2242651612
   1.1009930545   -3.0922011569    2.2242651612
   1.9221642273   -2.3806522852    2.2242651612
  -0.9991159209   -3.5881006290    1.4261318319
   0.0283492710   -3.9219443070    1.4261318319
   1.1027718868   -3.8090179396    1.4261318319
   2.0383744955   -3.2688475216    1.4261318319
  -0.5085941182   -4.1797406803    0.4470763649
   0.5725219721   -4.2799208392    0.4470763649
   1.6168219505   -3.9827918776    0.4470763649
   2.4832673185   -3.3284827081    0.4470763649
  -0.5085941182   -4.1797406803   -0.5948127012
   0.5725219721   -4.2799208392   -0.5948127012
   1.6168219505   -3.9827918776   -0.5948127012
   2.4832673185   -3.3284827081   -0.5948127012
  -0.9991159209   -3.5881006290   -1.5738681681
   0.0283492710   -3.9219443070   -1.5738681681
   1.1027718868   -3.8090179396   -1.5738681681
   2.0383744955   -3.2688475216   -1.5738681681
   0.0254875406   -3.2468355049   -2.3720014975
   1.1009930545   -3.0922011569   -2.3720014975
   1.9221642273   -2.3806522852   -2.3720014975
   1.3259826148   -1.3381006290   -2.8929460305
  -0.2131080302   -2.2266950271   -2.8929460305
   0.8129523998   -2.2266950271   -2.8929460305
   0.2999221848   -1.3381006290   -3.0738681681
  -0.9519093152   -0.9167391352    2.9119872615
  -1.9779697452   -0.9167391352    2.7310651239
  -1.4649395302   -1.8053335333    2.7310651239
  -2.8021599002   -1.4600217255    2.2101205909
  -2.2147184127   -2.3740985224    2.2101205909
  -1.2263439593   -2.8254740111    2.2101205909
  -1.2234822290   -3.5005828132    1.4119872615
  -2.8021599002   -1.4600217255   -2.3861460678
  -1.2263439593   -2.8254740111   -2.3861460678
  -0.4388791002   -0.0281447370   -2.9070906008
  -1.9779697452   -0.9167391352   -2.9070906008
  -1.4649395302   -1.8053335333   -2.9070906008
  -0.9519093152   -0.9167391352   -3.0880127385
  -1.3118899103    0.4188394240    2.9837540638
  -1.8249201253    1.3074338222    2.8028319262
  -2.3379503403    0.4188394240    2.8028319262
  -1.8249201253   -0.4697549742    2.8028319262
  -2.5746990078    1.8761988112    2.2818873932
  -3.1621404954    0.9621220143    2.2818873932
  -3.1621404954   -0.1244431664    2.2818873932
  -2.6109280160    2.6688394240    1.4837540638
  -2.6109280160    2.6688394240   -1.5162459362
  -2.5746990078    1.8761988112   -2.3143792655
  -3.1621404954    0.9621220143   -2.3143792655
  -3.1621404954   -0.1244431664   -2.3143792655
  -0.2858294803    0.4188394240   -2.8353237985
  -1.8249201253    1.3074338222   -2.8353237985
  -2.3379503403    0.4188394240   -2.8353237985
  -1.3118899103    0.4188394240   -3.0162459362
  -1.0613649693    3.3141587366    2.2954994660
   0.2387784028    4.1191777552    1.6295497075
  -0.8077434127    4.2696448764    1.6295497075
  -1.7694822546    3.8304334640    1.6295497075
  -2.3410928359    2.9409900379    1.6295497075
   0.9181537836    4.2416987235    0.6672244245
  -0.0200439954    4.6935109612    0.6672244245
  -1.0613649693    4.6935109612    0.6672244245
  -1.9995627482    4.2416987235    0.6672244245
  -2.6488157559    3.4275612027    0.6672244245
   0.9181537836    4.2416987235   -0.4008760585
  -0.0200439954    4.6935109612   -0.4008760585
  -1.0613649693    4.6935109612   -0.4008760585
  -1.9995627482    4.2416987235   -0.4008760585
  -2.6488157559    3.4275612027   -0.4008760585
   0.2387784028    4.1191777552   -1.3632013414
  -0.8077434127    4.2696448764   -1.3632013414
  -1.7694822546    3.8304334640   -1.3632013414
   2.3458920126    2.5300988018    2.3230042818
   3.7016270836    1.6282883849    1.6570545233
   3.4037559178    2.6427444132    1.6570545233
   2.6047144108    3.3351178203    1.6570545233
   1.5581925953    3.4855849416    1.6570545233
   4.1650585149    1.6282883849    0.6947292404
   3.9333427993    2.6435012679    0.6947292404
   3.2840897916    3.4576387886    0.6947292404
   2.3458920126    3.9094510264    0.6947292404
   1.3045710388    3.9094510264    0.6947292404
   4.1650585149    1.6282883849   -0.3733712426
   3.9333427993    2.6435012679   -0.3733712426
   3.2840897916    3.4576387886   -0.3733712426
   2.3458920126    3.9094510264   -0.3733712426
   1.3045710388    3.9094510264   -0.3733712426
   3.7016270836    1.6282883849   -1.3356965256
   3.4037559178    2.6427444132   -1.3356965256
   2.6047144108    3.3351178203   -1.3356965256
   3.3055069779   -0.7988068279    2.1856068521
   4.1405815619   -0.7988068279    1.5196570936
   3.8427103961    0.2156492004    1.5196570936
   3.0436688891   -2.5056362633    1.5196570936
   3.8427103961   -1.8132628562    1.5196570936
   4.6040129932   -0.7988068279    0.5573318106
   4.3722972776    0.2164060551    0.5573318106
   2.7848464910   -3.0799694694    0.5573318106
   3.7230442699   -2.6281572316    0.5573318106
   4.3722972776   -1.8140197109    0.5573318106
   4.6040129932   -0.7988068279   -0.5107686724
   4.3722972776    0.2164060551   -0.5107686724
   2.7848464910   -3.0799694694   -0.5107686724
   3.7230442699   -2.6281572316   -0.5107686724
   4.3722972776   -1.8140197109   -0.5107686724
   4.1405815619   -0.7988068279   -1.4730939554
   3.8427103961    0.2156492004   -1.4730939554
   3.0436688891   -2.5056362633   -1.4730939554
   3.8427103961   -1.8132628562   -1.4730939554
  -3.5091566739   -2.2078249124    1.3362903669
  -2.9375460926   -3.0972683385    1.3362903669
  -1.9758072507   -3.5364797509    1.3362903669
  -4.0485953096   -1.6791831943    0.3739650839
  -3.8168795939   -2.6943960772    0.3739650839
  -3.1676265862   -3.5085335980    0.3739650839
  -2.2294288073   -3.9603458357    0.3739650839
  -1.1881078334   -3.9603458357    0.3739650839
  -4.0485953096   -1.6791831943   -0.6941353991
  -3.8168795939   -2.6943960772   -0.6941353991
  -3.1676265862   -3.5085335980   -0.6941353991
  -2.2294288073   -3.9603458357   -0.6941353991
  -1.1881078334   -3.9603458357   -0.6941353991
  -3.5091566739   -1.1505414761   -1.6564606821
  -3.5091566739   -2.2078249124   -1.6564606821
  -2.9375460926   -3.0972683385   -1.6564606821
  -1.9758072507   -3.5364797509   -1.6564606821
  -2.2294288073   -2.5809936111   -2.3224104406
  -3.3892132877    0.7035568484    2.1303831877
  -3.5766700861    2.1216419926    1.4644334292
  -4.1482806674    1.2321985665    1.4644334292
